feature,parameter,sensitivity,abs_sensitivity,direction
DC shape_raw[84],Cdl,-0.013134118690726612,0.013134118690726612,negative
DC shape_raw[84],Ru,-6.00653255514224e-06,6.00653255514224e-06,negative
DC shape_raw[84],A,-4.804297469886138e-05,4.804297469886138e-05,negative
DC shape_raw[85],k0_1,-9.220832793348164e-07,9.220832793348164e-07,negative
DC shape_raw[85],k0_2,6.279889740673286e-08,6.279889740673286e-08,positive
DC shape_raw[85],k0_3,9.769552846367575e-06,9.769552846367575e-06,positive
DC shape_raw[85],k0_4,-5.337304325997088e-08,5.337304325997088e-08,negative
DC shape_raw[85],k0_pre,3.176917923902293e-06,3.176917923902293e-06,positive
DC shape_raw[85],gamma,-1.889676118700127e-05,1.889676118700127e-05,negative
DC shape_raw[85],G_OH,-0.00010076785589329782,0.00010076785589329782,negative
DC shape_raw[85],G_O,5.3239257740705436e-05,5.3239257740705436e-05,positive
DC shape_raw[85],scaling_OOH_OH,-8.328192893487542e-05,8.328192893487542e-05,negative
DC shape_raw[85],E0_pre,-5.184479588944695e-05,5.184479588944695e-05,negative
DC shape_raw[85],Cdl,0.0008034492850471409,0.0008034492850471409,positive
DC shape_raw[85],Ru,-6.411483344340836e-06,6.411483344340836e-06,negative
DC shape_raw[85],A,-3.377317882062182e-05,3.377317882062182e-05,negative
DC shape_raw[86],k0_1,-3.91064593415227e-06,3.91064593415227e-06,negative
DC shape_raw[86],k0_2,5.8415546454001156e-08,5.8415546454001156e-08,positive
DC shape_raw[86],k0_3,1.1718672461846429e-05,1.1718672461846429e-05,positive
DC shape_raw[86],k0_4,-5.3550935278371426e-08,5.3550935278371426e-08,negative
DC shape_raw[86],k0_pre,3.303751183163696e-06,3.303751183163696e-06,positive
DC shape_raw[86],gamma,-1.2517290231426373e-05,1.2517290231426373e-05,negative
DC shape_raw[86],G_OH,-0.00010252383605822877,0.00010252383605822877,negative
DC shape_raw[86],G_O,6.044688437993098e-05,6.044688437993098e-05,positive
DC shape_raw[86],scaling_OOH_OH,-9.975562156439766e-05,9.975562156439766e-05,negative
DC shape_raw[86],E0_pre,-3.4121894461320394e-05,3.4121894461320394e-05,negative
DC shape_raw[86],Cdl,0.014897621177153184,0.014897621177153184,positive
DC shape_raw[86],Ru,-6.736725360264714e-06,6.736725360264714e-06,negative
DC shape_raw[86],A,-1.9187248179923218e-05,1.9187248179923218e-05,negative
DC shape_raw[87],k0_1,-6.863877000705456e-06,6.863877000705456e-06,negative
DC shape_raw[87],k0_2,5.278439981394353e-08,5.278439981394353e-08,positive
DC shape_raw[87],k0_3,1.3503281650775396e-05,1.3503281650775396e-05,positive
DC shape_raw[87],k0_4,-5.3447603197267024e-08,5.3447603197267024e-08,negative
DC shape_raw[87],k0_pre,3.398226449371115e-06,3.398226449371115e-06,positive
DC shape_raw[87],gamma,-6.0645943914279736e-06,6.0645943914279736e-06,negative
DC shape_raw[87],G_OH,-0.00010310092414912517,0.00010310092414912517,negative
DC shape_raw[87],G_O,6.688581563666898e-05,6.688581563666898e-05,positive
DC shape_raw[87],scaling_OOH_OH,-0.00011482203921514419,0.00011482203921514419,negative
DC shape_raw[87],E0_pre,-1.605253811764117e-05,1.605253811764117e-05,negative
DC shape_raw[87],Cdl,0.029016287298676988,0.029016287298676988,positive
DC shape_raw[87],Ru,-6.979918152051388e-06,6.979918152051388e-06,negative
DC shape_raw[87],A,-4.425510934439125e-06,4.425510934439125e-06,negative
DC shape_raw[88],k0_1,-9.753135304294283e-06,9.753135304294283e-06,negative
DC shape_raw[88],k0_2,4.5942035547473614e-08,4.5942035547473614e-08,positive
DC shape_raw[88],k0_3,1.5108736768942788e-05,1.5108736768942788e-05,positive
DC shape_raw[88],k0_4,-5.306253829823182e-08,5.306253829823182e-08,negative
DC shape_raw[88],k0_pre,3.4593724908196524e-06,3.4593724908196524e-06,positive
DC shape_raw[88],gamma,4.0144411121211014e-07,4.0144411121211014e-07,positive
DC shape_raw[88],G_OH,-0.00010250418444198358,0.00010250418444198358,negative
DC shape_raw[88],G_O,7.250434764901801e-05,7.250434764901801e-05,positive
DC shape_raw[88],scaling_OOH_OH,-0.00012835726273857415,0.00012835726273857415,negative
DC shape_raw[88],E0_pre,2.188204799984932e-06,2.188204799984932e-06,positive
DC shape_raw[88],Cdl,0.043027020565027656,0.043027020565027656,positive
DC shape_raw[88],Ru,-7.139674042781033e-06,7.139674042781033e-06,negative
DC shape_raw[88],A,1.0370105770255333e-05,1.0370105770255333e-05,positive
DC shape_raw[89],k0_1,-1.255037500142575e-05,1.255037500142575e-05,negative
DC shape_raw[89],k0_2,3.7938952772785584e-08,3.7938952772785584e-08,positive
DC shape_raw[89],k0_3,1.652255651867858e-05,1.652255651867858e-05,positive
DC shape_raw[89],k0_4,-5.239722563680929e-08,5.239722563680929e-08,negative
DC shape_raw[89],k0_pre,3.486543511568003e-06,3.486543511568003e-06,positive
DC shape_raw[89],gamma,6.8212054468243296e-06,6.8212054468243296e-06,positive
DC shape_raw[89],G_OH,-0.000100751612242589,0.000100751612242589,negative
DC shape_raw[89],G_O,7.726025597497439e-05,7.726025597497439e-05,positive
DC shape_raw[89],scaling_OOH_OH,-0.00014025585024207842,0.00014025585024207842,negative
DC shape_raw[89],E0_pre,2.0423466340389262e-05,2.0423466340389262e-05,positive
DC shape_raw[89],Cdl,0.05679835518175001,0.05679835518175001,positive
DC shape_raw[89],Ru,-7.21555442351522e-06,7.21555442351522e-06,negative
DC shape_raw[89],A,2.5057430561884148e-05,2.5057430561884148e-05,positive
DC shape_raw[90],k0_1,-1.522841781110661e-05,1.522841781110661e-05,negative
DC shape_raw[90],k0_2,2.8839080181747992e-08,2.8839080181747992e-08,positive
DC shape_raw[90],k0_3,1.7734492170465495e-05,1.7734492170465495e-05,positive
DC shape_raw[90],k0_4,-5.145512507735778e-08,5.145512507735778e-08,negative
DC shape_raw[90],k0_pre,3.4794259700368096e-06,3.4794259700368096e-06,positive
DC shape_raw[90],gamma,1.3135859357801532e-05,1.3135859357801532e-05,positive
DC shape_raw[90],G_OH,-9.787376248651489e-05,9.787376248651489e-05,negative
DC shape_raw[90],G_O,8.112100699085916e-05,8.112100699085916e-05,positive
DC shape_raw[90],scaling_OOH_OH,-0.0001504314325884061,0.0001504314325884061,negative
DC shape_raw[90],E0_pre,3.847629512057117e-05,3.847629512057117e-05,positive
DC shape_raw[90],Cdl,0.07020105682978928,0.07020105682978928,positive
DC shape_raw[90],Ru,-7.208056135232001e-06,7.208056135232001e-06,negative
DC shape_raw[90],A,3.949540502174686e-05,3.949540502174686e-05,positive
DC shape_raw[91],k0_1,-1.7761217072377165e-05,1.7761217072377165e-05,negative
DC shape_raw[91],k0_2,1.871913963647666e-08,1.871913963647666e-08,positive
DC shape_raw[91],k0_3,1.873657454029485e-05,1.873657454029485e-05,positive
DC shape_raw[91],k0_4,-5.024163687480714e-08,5.024163687480714e-08,negative
DC shape_raw[91],k0_pre,3.4380421552680174e-06,3.4380421552680174e-06,positive
DC shape_raw[91],gamma,1.928788342893537e-05,1.928788342893537e-05,positive
DC shape_raw[91],G_OH,-9.391325104704527e-05,9.391325104704527e-05,negative
DC shape_raw[91],G_O,8.406386999259862e-05,8.406386999259862e-05,positive
DC shape_raw[91],scaling_OOH_OH,-0.000158817110322728,0.000158817110322728,negative
DC shape_raw[91],E0_pre,5.6171374716601296e-05,5.6171374716601296e-05,positive
DC shape_raw[91],Cdl,0.08310937278759402,0.08310937278759402,positive
DC shape_raw[91],Ru,-7.1185882814855736e-06,7.1185882814855736e-06,negative
DC shape_raw[91],A,5.354543039552519e-05,5.354543039552519e-05,positive
DC shape_raw[92],k0_1,-2.012411106097179e-05,2.012411106097179e-05,negative
DC shape_raw[92],k0_2,7.667885541575824e-09,7.667885541575824e-09,positive
DC shape_raw[92],k0_3,1.9523137844935555e-05,1.9523137844935555e-05,positive
DC shape_raw[92],k0_4,-4.876405161487427e-08,4.876405161487427e-08,negative
DC shape_raw[92],k0_pre,3.3627504947188815e-06,3.3627504947188815e-06,positive
DC shape_raw[92],gamma,2.522156800090451e-05,2.522156800090451e-05,positive
DC shape_raw[92],G_OH,-8.892413583065741e-05,8.892413583065741e-05,negative
DC shape_raw[92],G_O,8.607593124450087e-05,8.607593124450087e-05,positive
DC shape_raw[92],scaling_OOH_OH,-0.00016536565306827925,0.00016536565306827925,negative
DC shape_raw[92],E0_pre,7.333672766804747e-05,7.333672766804747e-05,positive
DC shape_raw[92],Cdl,0.09540224902072326,0.09540224902072326,positive
DC shape_raw[92],Ru,-6.9494399020481335e-06,6.9494399020481335e-06,negative
DC shape_raw[92],A,6.707269100284825e-05,6.707269100284825e-05,positive
DC shape_raw[93],k0_1,-2.229406309735754e-05,2.229406309735754e-05,negative
DC shape_raw[93],k0_2,-4.2147880428733314e-09,4.2147880428733314e-09,negative
DC shape_raw[93],k0_3,2.009082077540986e-05,2.009082077540986e-05,positive
DC shape_raw[93],k0_4,-4.7031479047620685e-08,4.7031479047620685e-08,negative
DC shape_raw[93],k0_pre,3.2542425774351245e-06,3.2542425774351245e-06,positive
DC shape_raw[93],gamma,3.088350339429336e-05,3.088350339429336e-05,positive
DC shape_raw[93],G_OH,-8.297118583735354e-05,8.297118583735354e-05,negative
DC shape_raw[93],G_O,8.715401198708536e-05,8.715401198708536e-05,positive
DC shape_raw[93],scaling_OOH_OH,-0.00017004950425359949,0.00017004950425359949,negative
DC shape_raw[93],E0_pre,8.980538841889388e-05,8.980538841889388e-05,positive
DC shape_raw[93],Cdl,0.1069645032495406,0.1069645032495406,positive
DC shape_raw[93],Ru,-6.703739019235694e-06,6.703739019235694e-06,negative
DC shape_raw[93],A,7.994744174313399e-05,7.994744174313399e-05,positive
DC shape_raw[94],k0_1,-2.4249886120563764e-05,2.4249886120563764e-05,negative
DC shape_raw[94],k0_2,-1.681884607859423e-08,1.681884607859423e-08,negative
DC shape_raw[94],k0_3,2.0438545317592805e-05,2.0438545317592805e-05,positive
DC shape_raw[94],k0_4,-4.505476900601339e-08,4.505476900601339e-08,negative
DC shape_raw[94],k0_pre,3.113536920065886e-06,3.113536920065886e-06,positive
DC shape_raw[94],gamma,3.6223045255754665e-05,3.6223045255754665e-05,positive
DC shape_raw[94],G_OH,-7.612904742462987e-05,7.612904742462987e-05,negative
DC shape_raw[94],G_O,8.730449333559743e-05,8.730449333559743e-05,positive
DC shape_raw[94],scaling_OOH_OH,-0.0001728605956459142,0.0001728605956459142,negative
DC shape_raw[94],E0_pre,0.00010541702903845188,0.00010541702903845188,positive
DC shape_raw[94],Cdl,0.11768794194495037,0.11768794194495037,positive
DC shape_raw[94],Ru,-6.385403646543024e-06,6.385403646543024e-06,negative
DC shape_raw[94],A,9.204624741428111e-05,9.204624741428111e-05,positive
DC shape_raw[95],k0_1,-2.5972449525377786e-05,2.5972449525377786e-05,negative
DC shape_raw[95],k0_2,-3.002522070005244e-08,3.002522070005244e-08,negative
DC shape_raw[95],k0_3,2.0567474043934974e-05,2.0567474043934974e-05,positive
DC shape_raw[95],k0_4,-4.284641042975453e-08,4.284641042975453e-08,negative
DC shape_raw[95],k0_pre,2.9419695300461237e-06,2.9419695300461237e-06,positive
DC shape_raw[95],gamma,4.11927540240002e-05,4.11927540240002e-05,positive
DC shape_raw[95],G_OH,-6.84813178052001e-05,6.84813178052001e-05,negative
DC shape_raw[95],G_O,8.654305177983453e-05,8.654305177983453e-05,positive
DC shape_raw[95],scaling_OOH_OH,-0.00017380997792525835,0.00017380997792525835,negative
DC shape_raw[95],E0_pre,0.00012001952184201568,0.00012001952184201568,positive
DC shape_raw[95],Cdl,0.12747241094375683,0.12747241094375683,positive
DC shape_raw[95],Ru,-5.99908541468689e-06,5.99908541468689e-06,negative
DC shape_raw[95],A,0.00010325316200707962,0.00010325316200707962,positive
DC shape_raw[96],k0_1,-2.7444866251760834e-05,2.7444866251760834e-05,negative
DC shape_raw[96],k0_2,-4.37070092914058e-08,4.37070092914058e-08,negative
DC shape_raw[96],k0_3,2.048094678641315e-05,2.048094678641315e-05,positive
DC shape_raw[96],k0_4,-4.042042211434179e-08,4.042042211434179e-08,negative
DC shape_raw[96],k0_pre,2.7411813548274237e-06,2.7411813548274237e-06,positive
DC shape_raw[96],gamma,4.574880473247385e-05,4.574880473247385e-05,positive
DC shape_raw[96],G_OH,-6.011953670296708e-05,6.011953670296708e-05,negative
DC shape_raw[96],G_O,8.489430969849366e-05,8.489430969849366e-05,positive
DC shape_raw[96],scaling_OOH_OH,-0.00017292727496429736,0.00017292727496429736,negative
DC shape_raw[96],E0_pre,0.00013347042366232973,0.00013347042366232973,positive
DC shape_raw[96],Cdl,0.1362267687538024,0.1362267687538024,positive
DC shape_raw[96],Ru,-5.550106533563129e-06,5.550106533563129e-06,negative
DC shape_raw[96],A,0.00011346083672762061,0.00011346083672762061,positive
DC shape_raw[97],k0_1,-2.8652658297348984e-05,2.8652658297348984e-05,negative
DC shape_raw[97],k0_2,-5.773075200466625e-08,5.773075200466625e-08,negative
DC shape_raw[97],k0_3,2.0184397762248742e-05,2.0184397762248742e-05,positive
DC shape_raw[97],k0_4,-3.779222560855599e-08,3.779222560855599e-08,negative
DC shape_raw[97],k0_pre,2.513102731462109e-06,2.513102731462109e-06,positive
DC shape_raw[97],gamma,4.985136361630568e-05,4.985136361630568e-05,positive
DC shape_raw[97],G_OH,-5.1142107636621986e-05,5.1142107636621986e-05,negative
DC shape_raw[97],G_O,8.239140607810249e-05,8.239140607810249e-05,positive
DC shape_raw[97],scaling_OOH_OH,-0.00017025997102539415,0.00017025997102539415,negative
DC shape_raw[97],E0_pre,0.00014563836738296454,0.00014563836738296454,positive
DC shape_raw[97],Cdl,0.14386977403699241,0.14386977403699241,positive
DC shape_raw[97],Ru,-5.044390860792487e-06,5.044390860792487e-06,negative
DC shape_raw[97],A,0.0001225715460988755,0.0001225715460988755,positive
DC shape_raw[98],k0_1,-2.9583899027089835e-05,2.9583899027089835e-05,negative
DC shape_raw[98],k0_2,-7.195777895381768e-08,7.195777895381768e-08,negative
DC shape_raw[98],k0_3,1.968525438202808e-05,1.968525438202808e-05,positive
DC shape_raw[98],k0_4,-3.49785104539325e-08,3.49785104539325e-08,negative
DC shape_raw[98],k0_pre,2.259934986737129e-06,2.259934986737129e-06,positive
DC shape_raw[98],gamma,5.346492828197902e-05,5.346492828197902e-05,positive
DC shape_raw[98],G_OH,-4.1653160983902304e-05,4.1653160983902304e-05,negative
DC shape_raw[98],G_O,7.907549316531292e-05,7.907549316531292e-05,positive
DC shape_raw[98],scaling_OOH_OH,-0.00016587254132982758,0.00016587254132982758,negative
DC shape_raw[98],E0_pre,0.0001564043470376861,0.0001564043470376861,positive
DC shape_raw[98],Cdl,0.1503308774967744,0.1503308774967744,positive
DC shape_raw[98],Ru,-4.488389892013422e-06,4.488389892013422e-06,negative
DC shape_raw[98],A,0.00013049812235957977,0.00013049812235957977,positive
DC shape_raw[99],k0_1,-3.0229330885844723e-05,3.0229330885844723e-05,negative
DC shape_raw[99],k0_2,-8.624560750298232e-08,8.624560750298232e-08,negative
DC shape_raw[99],k0_3,1.8992819112243044e-05,1.8992819112243044e-05,positive
DC shape_raw[99],k0_4,-3.1997088237018566e-08,3.1997088237018566e-08,negative
DC shape_raw[99],k0_pre,1.984129361216722e-06,1.984129361216722e-06,positive
DC shape_raw[99],gamma,5.6558628507341186e-05,5.6558628507341186e-05,positive
DC shape_raw[99],G_OH,-3.1761371258022165e-05,3.1761371258022165e-05,negative
DC shape_raw[99],G_O,7.499516544854226e-05,7.499516544854226e-05,positive
DC shape_raw[99],scaling_OOH_OH,-0.00015984543775430276,0.00015984543775430276,negative
DC shape_raw[99],E0_pre,0.0001656628839711525,0.0001656628839711525,positive
DC shape_raw[99],Cdl,0.15555091132037577,0.15555091132037577,positive
DC shape_raw[99],Ru,-3.889004523858809e-06,3.889004523858809e-06,negative
DC shape_raw[99],A,0.0001371647891671594,0.0001371647891671594,positive
DC shape_raw[100],k0_1,-3.058245734932132e-05,3.058245734932132e-05,negative
DC shape_raw[100],k0_2,-1.0044938176790299e-07,1.0044938176790299e-07,negative
DC shape_raw[100],k0_3,1.8118135891064553e-05,1.8118135891064553e-05,positive
DC shape_raw[100],k0_4,-2.886673386113812e-08,2.886673386113812e-08,negative
DC shape_raw[100],k0_pre,1.6883634566963062e-06,1.6883634566963062e-06,positive
DC shape_raw[100],gamma,5.910648507909422e-05,5.910648507909422e-05,positive
DC shape_raw[100],G_OH,-2.1578741410774556e-05,2.1578741410774556e-05,negative
DC shape_raw[100],G_O,7.02058277531596e-05,7.02058277531596e-05,positive
DC shape_raw[100],scaling_OOH_OH,-0.00015227394241477358,0.00015227394241477358,negative
DC shape_raw[100],E0_pre,0.00017332306263430372,0.00017332306263430372,positive
DC shape_raw[100],Cdl,0.1594826689780119,0.1594826689780119,positive
DC shape_raw[100],Ru,-3.2535034682745964e-06,3.2535034682745964e-06,negative
DC shape_raw[100],A,0.0001425078865966012,0.0001425078865966012,positive
DC shape_raw[101],k0_1,-3.0639608202752094e-05,3.0639608202752094e-05,negative
DC shape_raw[101],k0_2,-1.1442333486875793e-07,1.1442333486875793e-07,negative
DC shape_raw[101],k0_3,1.707384270244858e-05,1.707384270244858e-05,positive
DC shape_raw[101],k0_4,-2.5607026132875525e-08,2.5607026132875525e-08,negative
DC shape_raw[101],k0_pre,1.3755154351291496e-06,1.3755154351291496e-06,positive
DC shape_raw[101],gamma,6.108762444928774e-05,6.108762444928774e-05,positive
DC shape_raw[101],G_OH,-1.1219367108293312e-05,1.1219367108293312e-05,negative
DC shape_raw[101],G_O,6.476900979009175e-05,6.476900979009175e-05,positive
DC shape_raw[101],scaling_OOH_OH,-0.00014326690290538806,0.00014326690290538806,negative
DC shape_raw[101],E0_pre,0.00017930942581417776,0.00017930942581417776,positive
DC shape_raw[101],Cdl,0.16209136959233297,0.16209136959233297,positive
DC shape_raw[101],Ru,-2.5894392142033958e-06,2.5894392142033958e-06,negative
DC shape_raw[101],A,0.00014647648046410281,0.00014647648046410281,positive
DC shape_raw[102],k0_1,-3.0399977492823963e-05,3.0399977492823963e-05,negative
DC shape_raw[102],k0_2,-1.2802226334671516e-07,1.2802226334671516e-07,negative
DC shape_raw[102],k0_3,1.5874012010196237e-05,1.5874012010196237e-05,positive
DC shape_raw[102],k0_4,-2.2238175071237923e-08,2.2238175071237923e-08,negative
DC shape_raw[102],k0_pre,1.0486362176115463e-06,1.0486362176115463e-06,positive
DC shape_raw[102],gamma,6.248644736255957e-05,6.248644736255957e-05,positive
DC shape_raw[102],G_OH,-7.981939587846254e-07,7.981939587846254e-07,negative
DC shape_raw[102],G_O,5.8751634720525325e-05,5.8751634720525325e-05,positive
DC shape_raw[102],scaling_OOH_OH,-0.00013294536371460594,0.00013294536371460594,negative
DC shape_raw[102],E0_pre,0.0001835627205142774,0.0001835627205142774,positive
DC shape_raw[102],Cdl,0.1633550027021785,0.1633550027021785,positive
DC shape_raw[102],Ru,-1.9045624411035813e-06,1.9045624411035813e-06,negative
DC shape_raw[102],A,0.00014903285007970794,0.00014903285007970794,positive
DC shape_raw[103],k0_1,-2.9865633757297553e-05,2.9865633757297553e-05,negative
DC shape_raw[103],k0_2,-1.4110299657793484e-07,1.4110299657793484e-07,negative
DC shape_raw[103],k0_3,1.4533980829638442e-05,1.4533980829638442e-05,positive
DC shape_raw[103],k0_4,-1.8780850655907923e-08,1.8780850655907923e-08,negative
DC shape_raw[103],k0_pre,7.109199453066612e-07,7.109199453066612e-07,positive
DC shape_raw[103],gamma,6.329275002459343e-05,6.329275002459343e-05,positive
DC shape_raw[103],G_OH,9.570219459265181e-06,9.570219459265181e-06,positive
DC shape_raw[103],G_O,5.222524969204779e-05,5.222524969204779e-05,positive
DC shape_raw[103],scaling_OOH_OH,-0.00012144110903506909,0.00012144110903506909,negative
DC shape_raw[103],E0_pre,0.0001860404870964441,0.0001860404870964441,positive
DC shape_raw[103],Cdl,0.1632645495285532,0.1632645495285532,positive
DC shape_raw[103],Ru,-1.2067357903888161e-06,1.2067357903888161e-06,negative
DC shape_raw[103],A,0.00015015284971406248,0.00015015284971406248,positive
DC shape_raw[104],k0_1,-2.9041502417874298e-05,2.9041502417874298e-05,negative
DC shape_raw[104],k0_2,-1.5352584675985242e-07,1.5352584675985242e-07,negative
DC shape_raw[104],k0_3,1.3070172271014413e-05,1.3070172271014413e-05,positive
DC shape_raw[104],k0_4,-1.525600420872444e-08,1.525600420872444e-08,negative
DC shape_raw[104],k0_pre,3.6567299423679994e-07,3.6567299423679994e-07,positive
DC shape_raw[104],gamma,6.350179678654469e-05,6.350179678654469e-05,positive
DC shape_raw[104],G_OH,1.9772920072031394e-05,1.9772920072031394e-05,positive
DC shape_raw[104],G_O,4.526522642098007e-05,4.526522642098007e-05,positive
DC shape_raw[104],scaling_OOH_OH,-0.00010889513265442357,0.00010889513265442357,negative
DC shape_raw[104],E0_pre,0.00018671748585435258,0.00018671748585435258,positive
DC shape_raw[104],Cdl,0.1618240786554435,0.1618240786554435,positive
DC shape_raw[104],Ru,-5.038478903740772e-07,5.038478903740772e-07,negative
DC shape_raw[104],A,0.0001498261402601019,0.0001498261402601019,positive
DC shape_raw[105],k0_1,-2.7935320473470267e-05,2.7935320473470267e-05,negative
DC shape_raw[105],k0_2,-1.651560265521936e-07,1.651560265521936e-07,negative
DC shape_raw[105],k0_3,1.149991042702322e-05,1.149991042702322e-05,positive
DC shape_raw[105],k0_4,-1.1684692242175504e-08,1.1684692242175504e-08,negative
DC shape_raw[105],k0_pre,1.628183924886178e-08,1.628183924886178e-08,positive
DC shape_raw[105],gamma,6.311434375328265e-05,6.311434375328265e-05,positive
DC shape_raw[105],G_OH,2.9699747993813882e-05,2.9699747993813882e-05,positive
DC shape_raw[105],G_O,3.794994005797988e-05,3.794994005797988e-05,positive
DC shape_raw[105],scaling_OOH_OH,-9.545605099847617e-05,9.545605099847617e-05,negative
DC shape_raw[105],E0_pre,0.00018558595669264662,0.00018558595669264662,positive
DC shape_raw[105],Cdl,0.15905071534752419,0.15905071534752419,positive
DC shape_raw[105],Ru,1.9627148756455163e-07,1.9627148756455163e-07,positive
DC shape_raw[105],A,0.0001480562887866868,0.0001480562887866868,positive
DC shape_raw[106],k0_1,-2.655756391813719e-05,2.655756391813719e-05,negative
DC shape_raw[106],k0_2,-1.7586501854272821e-07,1.7586501854272821e-07,negative
DC shape_raw[106],k0_3,9.841230511343008e-06,9.841230511343008e-06,positive
DC shape_raw[106],k0_4,-8.08789778948301e-09,8.08789778948301e-09,negative
DC shape_raw[106],k0_pre,-3.338199189026233e-07,3.338199189026233e-07,negative
DC shape_raw[106],gamma,6.213661315329489e-05,6.213661315329489e-05,positive
DC shape_raw[106],G_OH,3.9244481590726844e-05,3.9244481590726844e-05,positive
DC shape_raw[106],G_O,3.0359934614425957e-05,3.0359934614425957e-05,positive
DC shape_raw[106],scaling_OOH_OH,-8.127847556536399e-05,8.127847556536399e-05,negative
DC shape_raw[106],E0_pre,0.00018265570929751134,0.00018265570929751134,positive
DC shape_raw[106],Cdl,0.15497448420806023,0.15497448420806023,positive
