sample,harmonic,lsoda_success,cn_success,lsoda_time_s,cn_time_s,current_nrmse,dc_nrmse,global_relative_strength,global_resolved,lockin_relative_strength,lockin_resolved,global_amplitude_relative_error,global_phase_error_rad,lockin_amplitude_nrmse,lockin_phase_rmse_rad,peak_shift_v
16,5,True,True,7.932877132000158,0.17387693999990006,0.00010791687431360321,2.347570314736493e-06,0.0033741904287665587,False,0.211813586736881,True,0.0003724824594523477,0.00046735818061782725,0.0003781894407515543,0.00038697571467108367,0.0
16,6,True,True,7.932877132000158,0.17387693999990006,0.00010791687431360321,2.347570314736493e-06,0.0008823167526486375,False,0.14437589062557163,True,0.0012072368593854562,3.310760245778255e-05,0.0005822553851895679,0.0010054927298081523,0.0
16,7,True,True,7.932877132000158,0.17387693999990006,0.00010791687431360321,2.347570314736493e-06,0.0003581272856942889,False,0.10527660116182488,True,0.0007888635472325454,0.0006955894407305596,0.0007707797514815345,0.0014370612668343486,0.0
17,1,True,True,4.4625291729998935,0.1375385319997804,7.918618888820645e-05,1.4077426773720995e-05,1.0,True,1.0,True,4.044285662987637e-05,2.0773568989829183e-05,3.7960761139483014e-05,3.4814764480087404e-05,0.0
17,2,True,True,4.4625291729998935,0.1375385319997804,7.918618888820645e-05,1.4077426773720995e-05,0.09949333722454784,True,0.07263281502916463,True,0.00013381301298195935,7.18253373404032e-05,7.143885478628788e-05,0.03230569727268962,0.0
17,3,True,True,4.4625291729998935,0.1375385319997804,7.918618888820645e-05,1.4077426773720995e-05,0.055906136499369555,True,0.03217404194315336,True,0.00013519551474049335,7.393331442440143e-05,0.00021053694410097325,0.18874813850132052,0.0
17,4,True,True,4.4625291729998935,0.1375385319997804,7.918618888820645e-05,1.4077426773720995e-05,0.02719116551349546,True,0.010768786240231804,False,0.00011660131032821097,0.00014498226278031323,0.0008216115585439844,0.17123350808635693,0.0
17,5,True,True,4.4625291729998935,0.1375385319997804,7.918618888820645e-05,1.4077426773720995e-05,0.01069829953341358,False,0.002708390280672392,False,0.0023218065886318703,0.0009159888187617592,0.0029090465341640964,0.3536511138517952,0.0
17,6,True,True,4.4625291729998935,0.1375385319997804,7.918618888820645e-05,1.4077426773720995e-05,0.0036072732594493915,False,0.0007399227272520909,False,0.0030600413335481733,0.0030861546520388754,0.008398311823382505,0.2362741540713091,0.0
17,7,True,True,4.4625291729998935,0.1375385319997804,7.918618888820645e-05,1.4077426773720995e-05,0.002172722848847989,False,0.00033819531995446213,False,0.0018366825997995404,0.0036153889838488745,0.021898432402965132,0.4029206516192911,0.0
18,1,True,True,8.12497035899969,0.1712947119999626,0.0003136020071474565,1.5329591046009727e-05,1.0,True,1.0,True,2.6837146910314494e-05,1.8406813292570767e-05,1.9348747601881038e-05,1.4530185907735354e-05,0.0
18,2,True,True,8.12497035899969,0.1712947119999626,0.0003136020071474565,1.5329591046009727e-05,0.21786988602025584,True,0.5212334478342232,True,0.00010433407966512083,7.997322249952976e-05,4.973504935966883e-05,7.311586905646799e-05,0.0
18,3,True,True,8.12497035899969,0.1712947119999626,0.0003136020071474565,1.5329591046009727e-05,0.07747595624420256,True,0.42729891501142464,True,0.00017780140936374497,2.3959105250881407e-06,8.187379930779617e-05,0.000137949974913953,0.0
18,4,True,True,8.12497035899969,0.1712947119999626,0.0003136020071474565,1.5329591046009727e-05,0.0319739036868636,True,0.22954506321756601,True,0.0002483399838101726,0.00034229841373800696,0.000157762947291653,0.00031425496525506476,0.0
18,5,True,True,8.12497035899969,0.1712947119999626,0.0003136020071474565,1.5329591046009727e-05,0.012405933426300175,False,0.15388865710232538,True,0.0008867442856626657,0.0006525094105080953,0.00026995906078554647,0.000566191660056423,0.0
18,6,True,True,8.12497035899969,0.1712947119999626,0.0003136020071474565,1.5329591046009727e-05,0.005331595550532279,False,0.11776511647878936,True,0.001163597018975362,0.0012449397873810497,0.0004496590569519646,0.0008774361060350918,0.0
18,7,True,True,8.12497035899969,0.1712947119999626,0.0003136020071474565,1.5329591046009727e-05,0.004026971375668057,False,0.09436638743939067,True,0.002004930575445659,0.0012757015132187632,0.0005558682716793799,0.001355839108075979,0.0
19,1,True,True,6.96451009600014,0.16339935899986813,3.6519838066335504e-06,3.955072957565651e-08,1.0,True,1.0,True,3.016395493274175e-07,9.964510276905258e-07,2.3179366695786125e-07,5.83186138646111e-06,0.0
19,2,True,True,6.96451009600014,0.16339935899986813,3.6519838066335504e-06,3.955072957565651e-08,0.2949388739827978,True,0.2718793318124649,True,4.979142530383204e-07,1.05049766441212e-06,3.8664225492948795e-07,0.0017854699626369394,0.0
19,3,True,True,6.96451009600014,0.16339935899986813,3.6519838066335504e-06,3.955072957565651e-08,0.027904582542589557,True,0.06565906615457809,True,3.621351487464513e-06,4.999380624814974e-06,1.4938785280836312e-06,0.00019194653022082614,0.0
19,4,True,True,6.96451009600014,0.16339935899986813,3.6519838066335504e-06,3.955072957565651e-08,0.003685908437132785,False,0.026249368808702187,True,3.0539074612026525e-05,1.9217474198640616e-06,2.4420776360419485e-06,0.00018893481647774878,0.0
19,5,True,True,6.96451009600014,0.16339935899986813,3.6519838066335504e-06,3.955072957565651e-08,0.0006096477827177039,False,0.012507803242450814,False,0.00019300382811088823,6.319350219952113e-05,5.132816269070716e-06,0.0003923984616076792,0.0
19,6,True,True,6.96451009600014,0.16339935899986813,3.6519838066335504e-06,3.955072957565651e-08,5.5687723190910196e-05,False,0.0064824220657853536,False,0.0005813687795393886,0.0009032390111056721,8.77026501198443e-06,0.0031549187278386882,0.0
19,7,True,True,6.96451009600014,0.16339935899986813,3.6519838066335504e-06,3.955072957565651e-08,7.815082877054517e-06,False,0.0035378872510186806,False,0.003627362082332208,0.00023165384539525213,1.5061627453458786e-05,0.0013758794580812621,0.0
20,1,True,True,6.844682877000196,0.18676433299970085,0.0008674342325763127,0.0031729113426385265,1.0,True,1.0,True,2.5613451516802432e-05,2.5014984198934442e-05,1.448197599471469e-05,3.530718904736666e-05,0.0
20,2,True,True,6.844682877000196,0.18676433299970085,0.0008674342325763127,0.0031729113426385265,0.367496709797481,True,0.4936385995008826,True,7.085955297535362e-05,1.8873979676328756e-05,3.0269468181816626e-05,0.003887978157238447,0.0
20,3,True,True,6.844682877000196,0.18676433299970085,0.0008674342325763127,0.0031729113426385265,0.0793620749210804,True,0.3024329728946896,True,0.00025647187886737393,0.00018242331934459344,5.588572636161184e-05,0.008267041583767414,0.0
20,4,True,True,6.844682877000196,0.18676433299970085,0.0008674342325763127,0.0031729113426385265,0.02728883539427255,True,0.1520228516175989,True,0.00030727434895787736,0.00014778319974118048,0.00014552697040157327,0.011046161239067773,0.0
20,5,True,True,6.844682877000196,0.18676433299970085,0.0008674342325763127,0.0031729113426385265,0.008593955301639044,False,0.11876447464331044,True,0.0006553960228690812,0.0011973209206286304,0.00022136311291171847,0.08896188243832251,0.0
20,6,True,True,6.844682877000196,0.18676433299970085,0.0008674342325763127,0.0031729113426385265,0.004116405591400163,False,0.08790666662207093,True,0.0016165056075001074,0.0005696150862087301,0.00032051969295967967,0.5241669939115465,0.0
20,7,True,True,6.844682877000196,0.18676433299970085,0.0008674342325763127,0.0031729113426385265,0.0036437715080688033,False,0.0694431662199576,True,5.045634612959071e-05,0.0010917008164681439,0.0004442733913923941,0.5024809695820655,0.0
21,1,True,True,6.089481567999883,0.15470905200027119,2.019346991337197e-05,4.898708818756465e-06,1.0,True,1.0,True,1.1947889623518718e-05,8.542680361767196e-06,1.704117946648449e-05,4.814900803918693e-05,0.0
21,2,True,True,6.089481567999883,0.15470905200027119,2.019346991337197e-05,4.898708818756465e-06,0.07094230176049197,True,0.6444599701845977,True,0.0002337537418340532,0.00012207835670663414,2.0429697902509032e-05,0.0016277327990216498,0.0
21,3,True,True,6.089481567999883,0.15470905200027119,2.019346991337197e-05,4.898708818756465e-06,0.09636536055244659,True,0.2562149950075604,True,1.2573384697825295e-05,1.1089599584179766e-05,9.285237674500894e-05,0.0023695379912953484,0.0
21,4,True,True,6.089481567999883,0.15470905200027119,2.019346991337197e-05,4.898708818756465e-06,0.04875816620938412,True,0.12670033112134124,True,0.0004627853334777966,0.0002705342501228003,9.510356237334238e-05,0.015761472253989686,0.0
21,5,True,True,6.089481567999883,0.15470905200027119,2.019346991337197e-05,4.898708818756465e-06,0.016564265195444065,False,0.10104625398616353,True,0.00010437889439767072,0.0007053728128054714,0.00018494944380511517,0.031496197272094587,0.0
21,6,True,True,6.089481567999883,0.15470905200027119,2.019346991337197e-05,4.898708818756465e-06,0.0029592190937934764,False,0.05669389986601796,True,0.0008122283650855422,0.005825814295070675,0.0002986712832845527,0.3195858718209031,0.0
21,7,True,True,6.089481567999883,0.15470905200027119,2.019346991337197e-05,4.898708818756465e-06,0.0012576291048153729,False,0.040693434957813954,True,0.005735960554009344,0.0063687178949816126,0.0004487525335641905,0.3673572180720318,0.0
22,1,True,True,5.8157280999998875,0.18603074500015282,0.00031734470683835564,3.176127570319389e-06,1.0,True,1.0,True,5.5148868787640055e-06,4.354498002179241e-06,6.317465747437593e-06,9.016841532215941e-06,0.0
22,2,True,True,5.8157280999998875,0.18603074500015282,0.00031734470683835564,3.176127570319389e-06,0.034263375436505705,True,0.11778674721847243,True,7.467889315975921e-06,3.520722521876962e-05,2.22571605679004e-05,0.00012592004102853242,0.0
22,3,True,True,5.8157280999998875,0.18603074500015282,0.00031734470683835564,3.176127570319389e-06,0.004299748857071261,False,0.06100307661270414,True,0.0002654789078662831,0.00019014125492589073,6.582176673092736e-05,0.00029768688578597877,0.0
22,4,True,True,5.8157280999998875,0.18603074500015282,0.00031734470683835564,3.176127570319389e-06,0.00130748672646886,False,0.038378840509948546,True,0.000408582491040038,0.0003592519497974678,0.0001256615743364734,0.0005853605715372966,0.0
22,5,True,True,5.8157280999998875,0.18603074500015282,0.00031734470683835564,3.176127570319389e-06,0.00024051211344288908,False,0.02835944619220431,True,0.0006915297277626966,0.0025493107888014954,0.00018821300987550879,0.0009326221199579856,0.0
22,6,True,True,5.8157280999998875,0.18603074500015282,0.00031734470683835564,3.176127570319389e-06,0.00012161461247010694,False,0.02135577694226376,True,0.004030853129422407,0.0014179558055444907,0.00027955825090485604,0.0013802017252050193,0.0
22,7,True,True,5.8157280999998875,0.18603074500015282,0.00031734470683835564,3.176127570319389e-06,2.561960376073698e-05,False,0.016055270381109935,False,0.020107327598551474,0.002552282836618014,0.00037693976556599175,0.001835331955237734,0.0
23,1,True,True,7.471269115999803,0.1680750900000021,0.00014453136014128256,5.605696262873927e-06,1.0,True,1.0,True,4.071433654542855e-05,2.10825101294998e-05,2.6300819152279284e-05,2.243729163461329e-05,0.0
23,2,True,True,7.471269115999803,0.1680750900000021,0.00014453136014128256,5.605696262873927e-06,0.16286740672430916,True,0.5904839610859035,True,0.00017036128494226046,6.901182327689881e-05,9.494357946739769e-05,6.885582342014116e-05,0.0
23,3,True,True,7.471269115999803,0.1680750900000021,0.00014453136014128256,5.605696262873927e-06,0.10792173088875151,True,0.44430786737864963,True,0.00024003433651115716,0.00017984991529584882,0.00016399295262799825,0.00014179359352513212,0.0
23,4,True,True,7.471269115999803,0.1680750900000021,0.00014453136014128256,5.605696262873927e-06,0.02884647605115123,True,0.3289197712310326,True,0.0004524845308353127,0.00023435065682875236,0.00029959186367762707,0.00047944998939592436,0.0
23,5,True,True,7.471269115999803,0.1680750900000021,0.00014453136014128256,5.605696262873927e-06,0.0028768014118042673,False,0.2249408033385486,True,0.00041675082890984866,7.860381712143649e-05,0.00040158477110582386,0.0006100477165498052,0.0
23,6,True,True,7.471269115999803,0.1680750900000021,0.00014453136014128256,5.605696262873927e-06,0.0007861569187121629,False,0.15143117463830977,True,8.13877316525601e-05,0.0002065234079262623,0.0005870122896111336,0.0031347121801368408,0.0
23,7,True,True,7.471269115999803,0.1680750900000021,0.00014453136014128256,5.605696262873927e-06,0.0003241442811504144,False,0.10659932000929696,True,0.0011857257213113556,0.0009780759002327999,0.0007596364939561158,0.01892296326639291,0.0
